timestamp,commit,benchmark,monoruby_ips,yjit_ips,ratio
2026-05-06T16:19:12Z,089961b,optcarrot,1125.6301,1326.7990,1.1787,false,false
2026-05-06T16:19:12Z,089961b,protoboeuf,121.6797,35.2373,0.2896,false,false
2026-05-06T16:19:12Z,089961b,protoboeuf-encode,118.3385,32.6735,0.2761,false,false
2026-05-06T16:19:12Z,089961b,psych-load,3909.7161,1412.4645,0.3613,false,false
2026-05-06T16:19:12Z,089961b,rack,,43.7393,,true,false
2026-05-06T16:19:12Z,089961b,railsbench,,1497.8198,,true,false
2026-05-06T16:19:12Z,089961b,respond_to,511.7363,7.7323,0.0151,false,false
2026-05-06T16:19:12Z,089961b,rubocop,,,,true,true
2026-05-06T16:19:12Z,089961b,ruby-json,,240.3407,,true,false
2026-05-06T16:19:12Z,089961b,ruby-lsp,,117.9342,,true,false
2026-05-06T16:19:12Z,089961b,ruby-xor,145.8778,19.9245,0.1366,false,false
2026-05-06T16:19:12Z,089961b,rubyboy,,1263.2000,,true,false
2026-05-06T16:19:12Z,089961b,rubykon,840.7758,536.7475,0.6384,false,false
2026-05-06T16:19:12Z,089961b,send_bmethod,30.7213,6.8532,0.2231,false,false
2026-05-06T16:19:12Z,089961b,send_cfunc_block,187.8800,102.9309,0.5479,false,false
2026-05-06T16:19:12Z,089961b,send_rubyfunc_block,19.7305,19.2858,0.9775,false,false
2026-05-06T16:19:12Z,089961b,sequel,,49.1958,,true,false
2026-05-06T16:19:12Z,089961b,setivar,5.5974,4.5690,0.8163,false,false
2026-05-06T16:19:12Z,089961b,setivar_object,5.5698,39.6145,7.1124,false,false
2026-05-06T16:19:12Z,089961b,setivar_young,5.3564,39.6049,7.3939,false,false
2026-05-06T16:19:12Z,089961b,shipit,,1053.9603,,true,false
2026-05-06T16:19:12Z,089961b,splay,107.4045,46.8625,0.4363,false,false
2026-05-06T16:19:12Z,089961b,str_concat,94.7846,23.8300,0.2514,false,false
2026-05-06T16:19:12Z,089961b,structaref,8.2835,9.4886,1.1455,false,false
2026-05-06T16:19:12Z,089961b,structaset,6.2703,46.7751,7.4598,false,false
2026-05-06T16:19:12Z,089961b,sudoku,60.9382,124.3518,2.0406,false,false
2026-05-06T16:19:12Z,089961b,throw,8.6902,13.8858,1.5979,false,false
2026-05-06T16:19:12Z,089961b,tinygql,27974.7804,281.1828,0.0101,false,false
